time_ms,temp_cC,pressPa,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,latitude,longitude,flags_raw,flag_armed,flag_gps_fix,flag_altitude_hold,flag_battery_low,flag_sensor_error,flag_recovery_mode,flag_data_logging,flag_telemetry_active,timestamp,time_s,altitude,accel_total,mag_total,speed,temperature,battery_voltage,rssi,roll,pitch,yaw
28700,25.000000,193281,-139,-280,-322,-331,-179,800,39.200000,-0.800000,55.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:58:20,28.700000,-5796.830300,0.884083,448.781684,0.000000,25.000000,7.350000,-100,-12.612197,41.335387,-116.401115
28800,25.000000,193281,-111,-337,207,1687,838,597,29.500000,92.400000,-9.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:00:00,28.800000,-5796.830300,1.976012,410.778529,0.000000,25.000000,7.350000,-100,54.533529,-41.847373,-108.230687
28900,25.000000,193281,-249,-255,-199,-1742,111,335,37.000000,-19.400000,94.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:01:40,28.900000,-5796.830300,1.777389,408.199706,0.000000,25.000000,7.350000,-100,18.332268,44.941959,-134.317940
29000,25.000000,193281,-390,-79,-269,443,1798,1053,130.100000,41.700000,-166.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:03:20,29.000000,-5796.830300,2.130226,480.314480,0.000000,25.000000,7.350000,-100,59.644596,-13.454040,-168.548876
29100,25.000000,193281,237,-146,441,-914,-422,14,0.000000,148.800000,112.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:05:00,29.100000,-5796.830300,1.006815,521.503595,0.000000,25.000000,7.350000,-100,-88.099889,42.236347,-31.634471
29200,25.000000,193281,-1,-39,108,1752,-256,900,-63.600000,68.500000,-28.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:06:40,29.200000,-5796.830300,1.986212,114.830310,0.000000,25.000000,7.350000,-100,-15.878108,-44.697399,-91.468801
29300,25.000000,193281,486,318,412,-1828,1094,647,-1.500000,147.100000,-108.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:08:20,29.300000,-5796.830300,2.226439,712.084265,0.000000,25.000000,7.350000,-100,59.399604,40.631977,33.197566
29400,25.000000,193281,-470,-409,201,-35,-990,-1589,117.600000,-68.400000,-145.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:10:00,29.400000,-5796.830300,1.872497,654.661745,0.000000,25.000000,7.350000,-100,-148.075717,2.023502,-138.969793
29500,25.000000,193281,306,426,402,-824,-204,-1439,-30.700000,97.800000,-33.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:11:40,29.500000,-5796.830300,1.670722,660.844914,0.000000,25.000000,7.350000,-100,-171.931224,44.148033,54.309940
29600,25.000000,193281,-47,-417,-18,-1942,929,606,150.400000,44.400000,-121.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:13:20,29.600000,-5796.830300,2.236435,420.026190,0.000000,25.000000,7.350000,-100,56.883014,42.053458,-96.430659
29700,25.000000,193281,-46,-440,-323,-1346,-976,-196,-7.300000,-14.000000,-46.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:15:00,29.700000,-5796.830300,1.674129,547.763635,0.000000,25.000000,7.350000,-100,-101.355083,38.992509,-95.968332
29800,25.000000,193281,82,332,-283,1023,-122,-1240,-90.400000,102.700000,-22.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:16:40,29.800000,-5796.830300,1.612145,443.888500,0.000000,25.000000,7.350000,-100,-174.380919,-44.797718,76.126297
29900,25.000000,193281,324,-242,-224,-257,-1029,-1677,155.800000,7.900000,-40.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:18:20,29.900000,-5796.830300,1.984243,462.294279,0.000000,25.000000,7.350000,-100,-148.466900,13.621016,-36.756553
30000,25.000000,193281,322,381,409,66,1458,700,7.200000,-20.800000,160.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:20:00,30.000000,-5796.830300,1.618678,645.078290,0.000000,25.000000,7.350000,-100,64.353884,-2.589219,49.797365
30100,25.000000,193281,402,-410,-174,923,1951,-1254,-80.900000,-123.800000,85.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:21:40,30.100000,-5796.830300,2.496166,599.983333,0.000000,25.000000,7.350000,-100,122.730773,-23.153883,-45.564472
30200,25.000000,193281,403,410,-305,1719,-1187,-400,-16.900000,-87.400000,77.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:23:20,30.200000,-5796.830300,2.126953,650.794899,0.000000,25.000000,7.350000,-100,-108.622993,-39.450312,45.493309
30300,25.000000,193281,414,-14,223,1257,-1811,-1835,86.600000,6.200000,138.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:25:00,30.300000,-5796.830300,2.868274,470.447659,0.000000,25.000000,7.350000,-100,-135.377147,-29.691800,-1.936800
30400,25.000000,193281,-238,-200,-461,95,420,553,-173.900000,-178.200000,138.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:26:40,30.400000,-5796.830300,0.700881,556.026079,0.000000,25.000000,7.350000,-100,37.216440,-12.441147,-139.958451
30500,25.000000,193281,-308,-150,249,-698,-92,1234,41.600000,-64.400000,85.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:28:20,30.500000,-5796.830300,1.420712,423.515053,0.000000,25.000000,7.350000,-100,-4.263758,44.753296,-154.033316
30600,25.000000,193281,-137,105,6,1114,-747,499,141.900000,-45.600000,-97.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:30:00,30.600000,-5796.830300,1.431086,172.713636,0.000000,25.000000,7.350000,-100,-56.256864,-39.711536,142.532601
30700,25.000000,193281,154,115,391,-518,687,-1422,94.500000,-52.800000,-101.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:31:40,30.700000,-5796.830300,1.662040,435.685667,0.000000,25.000000,7.350000,-100,154.213773,31.049774,36.750656
30800,25.000000,193281,-116,-293,181,-508,-1028,-705,-165.500000,-158.800000,-143.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:33:20,30.800000,-5796.830300,1.346058,363.408861,0.000000,25.000000,7.350000,-100,-124.442239,23.894428,-111.598832
30900,25.000000,193281,11,-203,63,-1924,-110,1318,50.000000,65.400000,-86.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:35:00,30.900000,-5796.830300,2.334738,212.835617,0.000000,25.000000,7.350000,-100,-4.770837,44.953256,-86.898336
31000,25.000000,193281,-384,386,487,-478,1469,-1979,50.400000,159.300000,-62.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:36:40,31.000000,-5796.830300,2.510555,730.493669,0.000000,25.000000,7.350000,-100,143.413719,17.193255,134.851180
31100,25.000000,193281,281,9,-29,-360,323,242,4.200000,-65.200000,93.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:38:20,31.100000,-5796.830300,0.540826,282.635808,0.000000,25.000000,7.350000,-100,53.158495,36.661097,1.834469
31200,25.000000,193281,120,165,287,-666,-1914,651,43.600000,17.000000,-83.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:40:00,31.200000,-5796.830300,2.128557,352.127818,0.000000,25.000000,7.350000,-100,-71.215527,18.192357,53.972627
31300,25.000000,193281,368,-289,-48,-592,946,358,150.900000,-110.500000,93.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:41:40,31.300000,-5796.830300,1.171983,470.371130,0.000000,25.000000,7.350000,-100,69.271577,27.945152,-38.143472
31400,25.000000,193281,-277,-235,-276,39,-490,924,-95.200000,55.600000,62.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:43:20,31.400000,-5796.830300,1.046612,456.212670,0.000000,25.000000,7.350000,-100,-27.937143,-4.536397,-139.689544
31500,25.000000,193281,-31,42,154,-1301,456,-1734,-41.500000,4.600000,103.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:45:00,31.500000,-5796.830300,2.215241,162.606888,0.000000,25.000000,7.350000,-100,165.266196,43.341211,126.430858
31600,25.000000,193281,-383,-390,242,1298,1649,-749,40.300000,-89.000000,97.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:46:40,31.600000,-5796.830300,2.228229,597.790097,0.000000,25.000000,7.350000,-100,114.428246,-31.737445,-134.481165
31700,25.000000,193281,-167,-335,484,1753,-706,318,174.500000,-120.800000,-29.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:48:20,31.700000,-5796.830300,1.916395,611.857827,0.000000,25.000000,7.350000,-100,-65.752011,-42.848948,-116.496597
31800,25.000000,193281,-148,-390,-324,1672,619,576,-135.400000,-82.000000,71.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:50:00,31.800000,-5796.830300,1.873638,528.185573,0.000000,25.000000,7.350000,-100,47.060800,-43.161418,-110.781112
31900,25.000000,193281,-406,-425,-66,-1938,1329,-1740,22.600000,-167.000000,65.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:51:40,31.900000,-5796.830300,2.923984,591.453295,0.000000,25.000000,7.350000,-100,142.627658,39.512806,-133.690216
32000,25.000000,193281,-151,445,332,1283,-1904,-1793,-100.600000,5.800000,88.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:53:20,32.000000,-5796.830300,2.913100,575.369447,0.000000,25.000000,7.350000,-100,-133.280248,-29.197087,108.743402
32100,25.000000,193281,-354,314,297,-1501,-1982,1121,133.000000,-158.300000,-62.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:55:00,32.100000,-5796.830300,2.727263,558.677904,0.000000,25.000000,7.350000,-100,-60.507920,31.120473,138.426793
32200,25.000000,193281,147,-344,-292,-776,1810,76,53.400000,-81.100000,61.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:56:40,32.200000,-5796.830300,1.970800,474.561903,0.000000,25.000000,7.350000,-100,87.595623,21.506517,-66.861742
32300,25.000000,193281,372,419,371,-1927,687,1021,-173.300000,-165.200000,-101.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 08:58:20,32.300000,-5796.830300,2.286425,672.001488,0.000000,25.000000,7.350000,-100,33.935416,43.287174,48.400429
32400,25.000000,193281,254,-83,-221,997,222,595,49.500000,169.900000,77.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:00:00,32.400000,-5796.830300,1.182082,346.765050,0.000000,25.000000,7.350000,-100,20.461010,-44.306917,-18.095924
32500,25.000000,193281,466,-149,-338,-835,-1051,1447,-175.600000,126.300000,27.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:01:40,32.500000,-5796.830300,1.973736,594.643591,0.000000,25.000000,7.350000,-100,-35.992042,31.883959,-17.731287
32600,25.000000,193281,-422,463,-373,123,-410,235,35.000000,73.800000,60.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:03:20,32.600000,-5796.830300,0.488318,729.096701,0.000000,25.000000,7.350000,-100,-60.179927,-16.031893,132.347516
32700,25.000000,193281,-371,404,-179,-439,-577,830,165.300000,134.600000,64.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:05:00,32.700000,-5796.830300,1.102066,576.973136,0.000000,25.000000,7.350000,-100,-34.806282,31.195024,132.561782
32800,25.000000,193281,-376,27,-384,-1938,-1552,766,-2.200000,172.100000,-80.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:06:40,32.800000,-5796.830300,2.598327,538.108725,0.000000,25.000000,7.350000,-100,-63.731048,37.973973,175.892725
32900,25.000000,193281,345,213,-134,-1995,1792,-235,97.400000,-171.000000,131.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:08:20,32.900000,-5796.830300,2.691935,427.024589,0.000000,25.000000,7.350000,-100,97.471044,36.647137,31.690821
33000,25.000000,193281,89,-179,-474,-1002,1671,358,47.100000,-60.300000,118.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:10:00,33.000000,-5796.830300,1.981012,514.429781,0.000000,25.000000,7.350000,-100,77.907585,27.215368,-63.563127
33100,25.000000,193281,189,-6,385,1676,1855,-1571,61.200000,-143.800000,156.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:11:40,33.100000,-5796.830300,2.952633,428.931230,0.000000,25.000000,7.350000,-100,130.261272,-33.837898,-1.818303
33200,25.000000,193281,366,61,184,-1939,1263,-226,171.800000,78.600000,-56.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:13:20,33.200000,-5796.830300,2.325073,414.165426,0.000000,25.000000,7.350000,-100,100.145082,39.960313,9.462322
33300,25.000000,193281,179,196,-183,1126,-542,265,33.700000,-141.300000,8.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:15:00,33.300000,-5796.830300,1.277445,322.406576,0.000000,25.000000,7.350000,-100,-63.944609,-42.020370,47.595632
33400,25.000000,193281,-50,384,496,1071,-667,-1349,60.900000,-0.500000,50.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:16:40,33.400000,-5796.830300,1.847087,629.263061,0.000000,25.000000,7.350000,-100,-153.690352,-40.326037,97.418650
33500,25.000000,193281,-60,282,275,1523,-431,-37,-44.400000,149.300000,-64.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:18:20,33.500000,-5796.830300,1.583243,398.433181,0.000000,25.000000,7.350000,-100,-94.906633,-43.896751,102.011478
33600,25.000000,193281,-224,-363,405,448,1216,184,-64.000000,140.200000,-167.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:20:00,33.600000,-5796.830300,1.308899,588.192145,0.000000,25.000000,7.350000,-100,81.395518,-19.070542,-121.677901
33700,25.000000,193281,-190,126,-165,-649,127,-383,-65.000000,-65.500000,-154.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:21:40,33.700000,-5796.830300,0.764211,281.426722,0.000000,25.000000,7.350000,-100,161.654856,44.461768,146.449338
33800,25.000000,193281,-164,81,355,995,-303,-233,-105.800000,-53.200000,-5.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:23:20,33.800000,-5796.830300,1.065891,399.351975,0.000000,25.000000,7.350000,-100,-127.559452,-43.730128,153.715122
33900,25.000000,193281,-195,-60,-488,659,143,-667,-170.600000,96.800000,89.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:25:00,33.900000,-5796.830300,0.948482,528.931943,0.000000,25.000000,7.350000,-100,167.899377,-44.340984,-162.897271
34000,25.000000,193281,219,-209,261,-1806,-477,-1372,17.600000,-170.000000,-130.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:26:40,34.000000,-5796.830300,2.317660,399.703640,0.000000,25.000000,7.350000,-100,-160.829091,44.034269,-43.661557
34100,25.000000,193281,-184,495,-97,-219,36,-211,157.000000,-101.300000,175.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:28:20,34.100000,-5796.830300,0.306232,536.926438,0.000000,25.000000,7.350000,-100,170.317649,44.618088,110.390965
34200,25.000000,193281,118,266,-297,1109,-277,-855,107.500000,-30.900000,-101.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:30:00,34.200000,-5796.830300,1.427458,415.799230,0.000000,25.000000,7.350000,-100,-162.048889,-44.133267,66.077494
34300,25.000000,193281,169,-111,-320,-718,211,-84,34.100000,151.100000,68.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:31:40,34.300000,-5796.830300,0.753061,378.526089,0.000000,25.000000,7.350000,-100,111.707712,43.813840,-33.297099
34400,25.000000,193281,83,-376,-117,-1487,-1153,-776,-134.000000,71.500000,20.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:33:20,34.400000,-5796.830300,2.035376,402.435088,0.000000,25.000000,7.350000,-100,-123.941614,38.318156,-77.551891
34500,25.000000,193281,377,-446,53,1247,1268,-1731,-111.000000,-62.300000,82.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:35:00,34.500000,-5796.830300,2.481772,586.390655,0.000000,25.000000,7.350000,-100,143.776308,-35.037296,-49.792448
34600,25.000000,193281,373,-252,-468,-1112,-566,688,23.900000,-156.400000,22.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:36:40,34.600000,-5796.830300,1.424866,649.351215,0.000000,25.000000,7.350000,-100,-39.443257,41.707376,-34.043087
34700,25.000000,193281,241,-419,-58,131,-587,1780,82.900000,4.800000,128.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:38:20,34.700000,-5796.830300,1.878864,486.832620,0.000000,25.000000,7.350000,-100,-18.251278,-12.287712,-60.093391
34800,25.000000,193281,-246,-27,-381,-1163,-1068,18,82.800000,-32.700000,28.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:40:00,34.800000,-5796.830300,1.579087,454.319271,0.000000,25.000000,7.350000,-100,-89.034432,36.373474,-173.736509
34900,25.000000,193281,72,220,-322,-1044,784,-1663,-122.200000,118.900000,-140.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:41:40,34.900000,-5796.830300,2.114276,396.570296,0.000000,25.000000,7.350000,-100,154.759068,38.646956,71.878140
35000,25.000000,193281,180,-199,49,947,429,1599,76.300000,-124.700000,-108.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:43:20,35.000000,-5796.830300,1.907263,272.767300,0.000000,25.000000,7.350000,-100,15.018361,-42.330164,-47.869945
35100,25.000000,193281,-349,-217,476,-88,-1602,1577,-138.200000,-170.500000,-60.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:45:00,35.100000,-5796.830300,2.249684,628.860875,0.000000,25.000000,7.350000,-100,-45.450571,3.139450,-148.127622
35200,25.000000,193281,-223,-414,-218,1044,33,156,72.300000,-14.600000,-47.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:46:40,35.200000,-5796.830300,1.056107,518.313612,0.000000,25.000000,7.350000,-100,11.944177,-44.985696,-118.309008
35300,25.000000,193281,281,122,-56,427,-603,-1551,7.100000,-93.100000,-161.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:48:20,35.300000,-5796.830300,1.718004,311.417726,0.000000,25.000000,7.350000,-100,-158.754843,-30.023818,23.468736
35400,25.000000,193281,-60,-150,-449,-100,-1927,-608,174.100000,-165.500000,-74.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:50:00,35.400000,-5796.830300,2.023115,477.180259,0.000000,25.000000,7.350000,-100,-107.511337,2.966665,-111.801409
35500,25.000000,193281,-288,72,189,-1849,1857,1812,-28.400000,161.700000,89.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:51:40,35.500000,-5796.830300,3.186000,351.921866,0.000000,25.000000,7.350000,-100,45.702693,35.205980,165.963757
35600,25.000000,193281,287,-278,412,-1042,172,313,-150.100000,82.400000,-83.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:53:20,35.600000,-5796.830300,1.101507,573.931181,0.000000,25.000000,7.350000,-100,28.789708,44.614947,-44.087401
35700,25.000000,193281,-185,106,155,-1636,708,-155,-176.300000,96.100000,71.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:55:00,35.700000,-5796.830300,1.789353,263.601973,0.000000,25.000000,7.350000,-100,102.348741,42.544050,150.188457
35800,25.000000,193281,-223,214,496,504,-1241,-1574,32.800000,-11.700000,114.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:56:40,35.800000,-5796.830300,2.066778,584.415092,0.000000,25.000000,7.350000,-100,-141.746443,-20.620160,136.179838
35900,25.000000,193281,-467,37,316,709,1890,635,23.100000,-100.400000,-45.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 09:58:20,35.900000,-5796.830300,2.116130,565.078756,0.000000,25.000000,7.350000,-100,71.428741,-19.352908,175.469969
36000,25.000000,193281,-114,39,-212,-137,-682,-1583,135.900000,-54.300000,34.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:00:00,36.000000,-5796.830300,1.729099,243.846263,0.000000,25.000000,7.350000,-100,-156.692291,11.141551,161.113913
36100,25.000000,193281,235,-60,146,1944,1663,1439,-63.700000,-150.000000,-136.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:01:40,36.100000,-5796.830300,2.935205,283.091858,0.000000,25.000000,7.350000,-100,49.130244,-37.230870,-14.322720
36200,25.000000,193281,103,31,293,-1223,-411,-1167,152.400000,18.900000,-44.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:03:20,36.200000,-5796.830300,1.739695,312.120169,0.000000,25.000000,7.350000,-100,-160.598496,43.468052,16.750265
36300,25.000000,193281,-101,-404,-324,431,-1169,1480,-23.700000,136.900000,-22.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:05:00,36.300000,-5796.830300,1.934612,527.629605,0.000000,25.000000,7.350000,-100,-38.303968,-19.081962,-104.036243
36400,25.000000,193281,472,-115,5,-1111,937,952,38.700000,-155.500000,-138.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:06:40,36.400000,-5796.830300,1.737410,485.833305,0.000000,25.000000,7.350000,-100,44.545040,37.395353,-13.692988
36500,25.000000,193281,-263,237,-56,-570,-194,-1866,67.600000,129.700000,-22.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:08:20,36.500000,-5796.830300,1.960738,358.432699,0.000000,25.000000,7.350000,-100,-174.064528,43.430790,137.976699
36600,25.000000,193281,-282,-101,436,-1466,985,-92,106.100000,119.500000,-32.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:10:00,36.600000,-5796.830300,1.768571,528.981096,0.000000,25.000000,7.350000,-100,95.336003,39.694078,-160.294709
36700,25.000000,193281,-17,417,-83,-1570,607,771,-32.200000,148.400000,12.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:11:40,36.700000,-5796.830300,1.851429,425.519682,0.000000,25.000000,7.350000,-100,38.212978,43.006169,92.334506
36800,25.000000,193281,-331,340,478,185,1090,-994,143.400000,82.300000,37.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:13:20,36.800000,-5796.830300,1.486728,673.531736,0.000000,25.000000,7.350000,-100,132.362520,-9.499395,134.231548
36900,25.000000,193281,55,-408,-310,-1656,872,1338,130.300000,-4.100000,-87.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:15:00,36.900000,-5796.830300,2.300644,515.353277,0.000000,25.000000,7.350000,-100,33.093051,41.503221,-82.322586
37000,25.000000,193281,328,-387,-388,-1248,-1339,1554,62.900000,68.800000,26.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:16:40,37.000000,-5796.830300,2.401112,638.668145,0.000000,25.000000,7.350000,-100,-40.749745,34.286635,-49.717216
37100,25.000000,193281,81,401,111,226,-1123,-541,-141.200000,-121.500000,174.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:18:20,37.100000,-5796.830300,1.266841,423.890316,0.000000,25.000000,7.350000,-100,-115.722225,-11.160619,78.580200
37200,25.000000,193281,86,171,-226,1715,1524,1436,-108.500000,82.200000,55.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:20:00,37.200000,-5796.830300,2.706639,296.163806,0.000000,25.000000,7.350000,-100,46.702886,-36.778317,63.301080
37300,25.000000,193281,-323,79,-272,-1739,-979,-1000,-159.700000,-38.500000,-165.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:21:40,37.300000,-5796.830300,2.232165,429.597486,0.000000,25.000000,7.350000,-100,-135.607967,41.068943,166.256293
37400,25.000000,193281,-101,-406,-264,1858,-966,-534,-7.400000,-152.500000,-148.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:23:20,37.400000,-5796.830300,2.161128,494.704963,0.000000,25.000000,7.350000,-100,-118.933599,-41.580980,-103.969814
37500,25.000000,193281,15,-459,433,1802,487,-1585,18.000000,-168.300000,53.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:25:00,37.500000,-5796.830300,2.448795,631.185393,0.000000,25.000000,7.350000,-100,162.920135,-43.990460,-88.128255
37600,25.000000,193281,257,285,-479,-1898,-565,-204,-72.400000,-159.600000,-21.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:26:40,37.600000,-5796.830300,1.990790,613.771130,0.000000,25.000000,7.350000,-100,-109.852722,43.784180,47.957301
37700,25.000000,193281,-161,-449,181,1818,545,766,-112.700000,-109.300000,-84.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:28:20,37.700000,-5796.830300,2.046681,510.179380,0.000000,25.000000,7.350000,-100,35.431404,-43.767710,-109.726545
37800,25.000000,193281,45,-169,275,167,1856,849,-92.700000,-41.100000,-2.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:30:00,37.800000,-5796.830300,2.047786,325.900292,0.000000,25.000000,7.350000,-100,65.418969,-5.120962,-75.089686
37900,25.000000,193281,-397,-234,-193,-379,-1501,-1366,-130.700000,59.800000,138.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:31:40,37.900000,-5796.830300,2.064606,499.613851,0.000000,25.000000,7.350000,-100,-132.304074,13.756289,-149.484024
38000,25.000000,193281,478,-384,-308,213,0,-1618,175.000000,-53.500000,-97.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:33:20,38.000000,-5796.830300,1.631960,686.151587,0.000000,25.000000,7.350000,-100,180.000000,-45.000000,-38.776560
38100,25.000000,193281,-453,56,-53,-807,1128,-1362,-128.400000,153.100000,59.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:35:00,38.100000,-5796.830300,1.943882,459.514962,0.000000,25.000000,7.350000,-100,140.368655,30.193064,172.952831
38200,25.000000,193281,375,76,265,596,-452,-1580,140.000000,43.500000,-20.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 10:36:40,38.200000,-5796.830300,1.748119,465.430983,0.000000,25.000000,7.350000,-100,-164.035448,-38.547138,11.456769
